invoice_id,vendor_id,vendor_name,department,amount,timestamp,description
INV-8EF17FF6,V-GOOD-01,Standard Supplies Inc,Healthcare,17402.76,2026-01-03T21:54:55.926444,Routine procurement
INV-5C0F67D4,V-GOOD-01,Standard Supplies Inc,Infrastructure,5972.03,2025-08-27T07:57:52.926444,Routine procurement
INV-415D0DD5,V-GOOD-01,Standard Supplies Inc,Infrastructure,3079.64,2025-09-06T21:35:54.926444,Routine procurement
INV-48DCD191,V-GOOD-03,Global Tech Solutions,Healthcare,2626.1,2025-08-20T09:51:01.926444,Routine procurement
INV-E20E0DC6,V-GOOD-03,Global Tech Solutions,Defense,7221.09,2025-12-15T13:02:15.926444,Routine procurement
INV-C5083600,V-GOOD-01,Standard Supplies Inc,Transport,14325.67,2025-12-04T03:58:56.926444,Routine procurement
INV-48178ACA,V-GOOD-02,City Power Corp,Defense,3638.13,2025-07-24T01:00:21.926444,Routine procurement
INV-1E54811B,V-GOOD-01,Standard Supplies Inc,Healthcare,35801.96,2025-07-17T01:12:25.926444,Routine procurement
INV-C4533B1F,V-GOOD-02,City Power Corp,Infrastructure,27031.3,2025-11-18T11:26:57.926444,Routine procurement
INV-B94C6F94,V-GOOD-03,Global Tech Solutions,Healthcare,30116.68,2025-10-17T08:18:03.926444,Routine procurement
INV-FDD4676A,V-GOOD-03,Global Tech Solutions,Infrastructure,41253.24,2026-01-06T14:55:13.926444,Routine procurement
INV-3A9A6337,V-GOOD-02,City Power Corp,Transport,17235.11,2025-11-08T22:37:26.926444,Routine procurement
INV-F9928319,V-GOOD-02,City Power Corp,Education,1291.55,2025-11-08T10:06:01.926444,Routine procurement
INV-C3408EFE,V-GOOD-01,Standard Supplies Inc,Defense,31366.79,2025-11-22T23:00:31.926444,Routine procurement
INV-23BF1296,V-GOOD-01,Standard Supplies Inc,Education,33644.77,2025-12-23T02:35:12.926444,Routine procurement
INV-F4CBB38D,V-GOOD-01,Standard Supplies Inc,Education,47205.12,2025-11-21T17:45:38.926444,Routine procurement
INV-8CC4D6F2,V-GOOD-02,City Power Corp,Defense,21446.36,2025-10-03T17:11:13.926444,Routine procurement
INV-E81868F2,V-GOOD-01,Standard Supplies Inc,Healthcare,14297.1,2026-01-09T02:56:33.926444,Routine procurement
INV-793D08BD,V-GOOD-01,Standard Supplies Inc,Transport,25220.36,2025-08-23T15:44:01.926444,Routine procurement
INV-874742D4,V-GOOD-03,Global Tech Solutions,Infrastructure,13383.02,2025-10-06T05:57:38.926444,Routine procurement
INV-E0AF26E4,V-GOOD-02,City Power Corp,Education,17405.95,2025-11-26T22:15:21.926444,Routine procurement
INV-B12F5910,V-GOOD-02,City Power Corp,Transport,16793.82,2025-10-12T03:20:41.926444,Routine procurement
INV-7E496BC1,V-GOOD-03,Global Tech Solutions,Healthcare,2912.02,2026-01-07T14:26:48.926444,Routine procurement
INV-31510C94,V-GOOD-03,Global Tech Solutions,Healthcare,5262.98,2025-08-24T13:29:35.926444,Routine procurement
INV-3E204205,V-GOOD-02,City Power Corp,Defense,17525.4,2025-12-02T10:21:02.926444,Routine procurement
INV-B960B0D6,V-GOOD-01,Standard Supplies Inc,Defense,2143.38,2025-08-17T14:18:31.926444,Routine procurement
INV-24BF7633,V-GOOD-01,Standard Supplies Inc,Healthcare,42686.44,2025-11-29T21:00:05.926444,Routine procurement
INV-49762FCC,V-GOOD-03,Global Tech Solutions,Healthcare,23413.09,2025-07-31T12:50:59.926444,Routine procurement
INV-780CDDBF,V-GOOD-01,Standard Supplies Inc,Healthcare,9611.56,2025-07-30T01:11:43.926444,Routine procurement
INV-0A16F8E9,V-GOOD-01,Standard Supplies Inc,Infrastructure,39321.41,2025-07-20T18:57:19.926444,Routine procurement
INV-5AA3E388,V-GOOD-01,Standard Supplies Inc,Education,6011.37,2025-08-17T07:55:21.926444,Routine procurement
INV-FE81C155,V-GOOD-02,City Power Corp,Transport,7443.33,2025-08-23T14:31:33.926444,Routine procurement
INV-5EE18D2F,V-GOOD-02,City Power Corp,Education,46527.31,2025-12-10T21:52:23.926444,Routine procurement
INV-9182BA16,V-GOOD-02,City Power Corp,Healthcare,37418.02,2026-01-01T17:24:47.926444,Routine procurement
INV-775C61E0,V-GOOD-03,Global Tech Solutions,Defense,38312.8,2025-12-11T05:54:18.926444,Routine procurement
INV-45C7CB89,V-GOOD-01,Standard Supplies Inc,Defense,48809.54,2025-10-12T07:01:34.926444,Routine procurement
INV-055F214A,V-GOOD-01,Standard Supplies Inc,Infrastructure,3190.2,2025-08-10T03:11:12.926444,Routine procurement
INV-24F5C3DB,V-GOOD-03,Global Tech Solutions,Healthcare,8141.52,2025-09-13T01:41:19.926444,Routine procurement
INV-81786B6A,V-GOOD-03,Global Tech Solutions,Defense,20952.22,2025-12-20T09:15:25.926444,Routine procurement
INV-22164A12,V-GOOD-02,City Power Corp,Education,26126.84,2025-11-21T15:19:55.926444,Routine procurement
INV-D9A21917,V-GOOD-03,Global Tech Solutions,Education,13087.27,2025-09-06T19:43:30.926444,Routine procurement
INV-FB6A8B6A,V-GOOD-03,Global Tech Solutions,Defense,40204.12,2025-08-20T15:49:49.926444,Routine procurement
INV-2B85FBEF,V-GOOD-01,Standard Supplies Inc,Defense,45003.71,2025-08-09T21:36:12.926444,Routine procurement
INV-2FCB05FC,V-GOOD-02,City Power Corp,Education,39574.79,2025-12-23T05:42:05.926444,Routine procurement
INV-FD8B321B,V-GOOD-01,Standard Supplies Inc,Healthcare,39938.27,2025-10-03T20:12:25.926444,Routine procurement
INV-608D24FD,V-GOOD-02,City Power Corp,Infrastructure,19758.5,2026-01-01T04:42:37.926444,Routine procurement
INV-E6D4405D,V-GOOD-02,City Power Corp,Transport,26446.46,2025-08-28T09:01:38.926444,Routine procurement
INV-6C27CA94,V-GOOD-01,Standard Supplies Inc,Infrastructure,46022.21,2025-10-09T02:48:20.926444,Routine procurement
INV-5BE3D173,V-GOOD-01,Standard Supplies Inc,Education,42130.08,2025-10-09T01:49:01.926444,Routine procurement
INV-85817CBB,V-GOOD-02,City Power Corp,Defense,36013.57,2025-12-21T05:30:22.926444,Routine procurement
INV-EDC94D34,V-GOOD-01,Standard Supplies Inc,Education,7557.68,2025-07-29T09:45:35.926444,Routine procurement
INV-BAD71491,V-GOOD-01,Standard Supplies Inc,Healthcare,9878.42,2025-11-08T13:16:00.926444,Routine procurement
INV-2E3E9405,V-GOOD-03,Global Tech Solutions,Transport,37098.27,2025-12-12T06:54:41.926444,Routine procurement
INV-83E2AE82,V-GOOD-01,Standard Supplies Inc,Defense,40071.88,2025-08-12T21:57:10.926444,Routine procurement
INV-256C1E80,V-GOOD-03,Global Tech Solutions,Transport,12283.24,2025-08-23T20:20:41.926444,Routine procurement
INV-7B5BEE81,V-GOOD-01,Standard Supplies Inc,Education,25894.71,2025-09-22T13:29:17.926444,Routine procurement
INV-A8EBD3F3,V-GOOD-02,City Power Corp,Infrastructure,42753.55,2025-12-24T05:29:39.926444,Routine procurement
INV-56B5ED8A,V-GOOD-02,City Power Corp,Transport,47082.93,2025-10-22T04:41:54.926444,Routine procurement
INV-24213FBD,V-GOOD-02,City Power Corp,Healthcare,23810.51,2025-10-07T18:55:37.926444,Routine procurement
INV-FCBAB44B,V-GOOD-02,City Power Corp,Defense,39721.13,2025-11-18T00:14:26.926444,Routine procurement
INV-9CC73F71,V-GOOD-02,City Power Corp,Education,19820.83,2025-12-12T03:12:53.926444,Routine procurement
INV-447D09C5,V-GOOD-03,Global Tech Solutions,Defense,10727.02,2025-12-18T17:09:07.926444,Routine procurement
INV-5B8BA227,V-GOOD-02,City Power Corp,Education,25286.52,2025-10-01T08:34:41.926444,Routine procurement
INV-E1A9DF8A,V-GOOD-01,Standard Supplies Inc,Transport,43691.89,2025-09-01T23:28:52.926444,Routine procurement
INV-0877D007,V-GOOD-02,City Power Corp,Defense,21725.24,2025-11-07T04:04:18.926444,Routine procurement
INV-471A2AEF,V-GOOD-02,City Power Corp,Healthcare,33368.98,2025-10-21T09:22:57.926444,Routine procurement
INV-3A0D8CD9,V-GOOD-02,City Power Corp,Healthcare,28686.95,2025-11-13T01:39:07.926444,Routine procurement
INV-FBF40D29,V-GOOD-03,Global Tech Solutions,Healthcare,10501.64,2025-11-14T14:46:41.926444,Routine procurement
INV-74180E06,V-GOOD-02,City Power Corp,Defense,20080.2,2025-10-28T20:50:53.926444,Routine procurement
INV-91DB9AAA,V-GOOD-03,Global Tech Solutions,Infrastructure,24000.6,2026-01-09T08:18:26.926444,Routine procurement
INV-1ED6B581,V-GOOD-03,Global Tech Solutions,Infrastructure,3146.03,2025-09-02T06:05:28.926444,Routine procurement
INV-58EBA089,V-GOOD-03,Global Tech Solutions,Transport,18776.34,2025-07-22T16:44:22.926444,Routine procurement
INV-B05FBB74,V-GOOD-02,City Power Corp,Infrastructure,31435.11,2025-08-29T01:06:42.926444,Routine procurement
INV-EA01440B,V-GOOD-03,Global Tech Solutions,Education,9151.03,2025-08-24T10:32:05.926444,Routine procurement
INV-9A476FDD,V-GOOD-01,Standard Supplies Inc,Defense,18473.23,2025-11-17T17:05:35.926444,Routine procurement
INV-A3CEF68D,V-GOOD-03,Global Tech Solutions,Transport,13094.82,2025-12-03T02:57:32.926444,Routine procurement
INV-F8A286E1,V-GOOD-01,Standard Supplies Inc,Infrastructure,33247.43,2025-11-05T07:29:03.926444,Routine procurement
INV-CBF470CE,V-GOOD-03,Global Tech Solutions,Healthcare,32386.23,2025-08-20T07:22:29.926444,Routine procurement
INV-926416E3,V-GOOD-01,Standard Supplies Inc,Healthcare,39634.19,2026-01-04T14:15:04.926444,Routine procurement
INV-6486471B,V-GOOD-02,City Power Corp,Healthcare,29255.11,2025-07-20T19:58:17.926444,Routine procurement
INV-05696D49,V-GOOD-02,City Power Corp,Education,23961.43,2025-10-11T15:59:48.926444,Routine procurement
INV-659996A1,V-GOOD-01,Standard Supplies Inc,Transport,37762.06,2025-09-29T21:46:44.926444,Routine procurement
INV-0F1BCDBC,V-GOOD-01,Standard Supplies Inc,Healthcare,6560.21,2025-10-15T15:43:27.926444,Routine procurement
INV-548A7AF3,V-GOOD-03,Global Tech Solutions,Transport,32403.47,2025-12-27T23:11:22.926444,Routine procurement
INV-65879CA8,V-GOOD-01,Standard Supplies Inc,Defense,39979.92,2026-01-01T01:37:41.926444,Routine procurement
INV-BEE1C781,V-GOOD-02,City Power Corp,Infrastructure,13899.2,2025-07-22T20:05:03.926444,Routine procurement
INV-D304EF50,V-GOOD-03,Global Tech Solutions,Education,43898.59,2025-07-19T14:20:55.926444,Routine procurement
INV-5FDC415E,V-GOOD-01,Standard Supplies Inc,Healthcare,28282.87,2025-08-31T21:26:07.926444,Routine procurement
INV-9287B7BD,V-GOOD-01,Standard Supplies Inc,Transport,2226.95,2025-07-23T19:05:14.926444,Routine procurement
INV-26ED64E0,V-GOOD-03,Global Tech Solutions,Transport,49905.0,2025-09-22T22:35:46.926444,Routine procurement
INV-7FAE6272,V-GOOD-01,Standard Supplies Inc,Defense,35040.25,2025-08-16T07:24:24.926444,Routine procurement
INV-3935A02F,V-GOOD-03,Global Tech Solutions,Education,35332.39,2025-10-17T16:12:52.926444,Routine procurement
INV-3E777DD2,V-GOOD-02,City Power Corp,Healthcare,17081.25,2025-08-24T13:48:46.926444,Routine procurement
INV-38F22795,V-GOOD-01,Standard Supplies Inc,Education,16326.38,2025-12-07T06:03:38.926444,Routine procurement
INV-D7885654,V-GOOD-03,Global Tech Solutions,Education,37288.55,2025-10-23T23:37:23.926444,Routine procurement
INV-BEFD39E4,V-GOOD-01,Standard Supplies Inc,Transport,30345.09,2025-12-12T18:40:01.926444,Routine procurement
INV-38121401,V-GOOD-01,Standard Supplies Inc,Defense,27269.48,2025-12-31T00:31:04.926444,Routine procurement
INV-BF1065BF,V-GOOD-03,Global Tech Solutions,Transport,47999.18,2025-10-15T14:13:28.926444,Routine procurement
INV-979982D7,V-GOOD-01,Standard Supplies Inc,Education,43560.93,2025-12-13T12:49:12.926444,Routine procurement
INV-FB0BB664,V-GOOD-02,City Power Corp,Healthcare,45575.91,2025-12-06T01:39:52.926444,Routine procurement
INV-D4DC432C,V-GOOD-03,Global Tech Solutions,Transport,10843.17,2026-01-09T22:21:36.926444,Routine procurement
INV-F3B1EFFF,V-GOOD-03,Global Tech Solutions,Transport,7075.93,2025-08-12T13:13:05.926444,Routine procurement
INV-C5BCA8E9,V-GOOD-03,Global Tech Solutions,Infrastructure,15106.23,2025-12-04T16:30:45.926444,Routine procurement
INV-22800AA8,V-GOOD-03,Global Tech Solutions,Transport,10671.76,2025-12-18T12:09:45.926444,Routine procurement
INV-B9E5D608,V-GOOD-03,Global Tech Solutions,Transport,3916.52,2025-10-08T03:04:21.926444,Routine procurement
INV-B73F7836,V-GOOD-03,Global Tech Solutions,Healthcare,26764.43,2025-08-07T10:19:36.926444,Routine procurement
INV-4BB7A589,V-GOOD-03,Global Tech Solutions,Defense,9588.24,2025-09-22T06:47:25.926444,Routine procurement
INV-D8CC1A86,V-GOOD-01,Standard Supplies Inc,Healthcare,19795.7,2025-08-16T05:32:06.926444,Routine procurement
INV-1ACC1509,V-GOOD-03,Global Tech Solutions,Education,13256.29,2025-07-27T15:56:24.926444,Routine procurement
INV-CA1C048E,V-GOOD-01,Standard Supplies Inc,Healthcare,2871.55,2025-08-26T05:06:23.926444,Routine procurement
INV-B059314F,V-GOOD-02,City Power Corp,Education,13146.18,2025-11-23T15:08:20.926444,Routine procurement
INV-3EC68342,V-GOOD-03,Global Tech Solutions,Healthcare,40563.22,2025-09-24T02:53:15.926444,Routine procurement
INV-D37052E5,V-GOOD-03,Global Tech Solutions,Transport,48787.66,2025-12-29T18:49:22.926444,Routine procurement
INV-4FED14AF,V-GOOD-03,Global Tech Solutions,Transport,43133.28,2025-12-02T23:37:56.926444,Routine procurement
INV-F72A533E,V-GOOD-01,Standard Supplies Inc,Defense,28264.28,2025-11-30T06:54:31.926444,Routine procurement
INV-8E3C4E8E,V-GOOD-02,City Power Corp,Healthcare,44711.29,2025-12-27T19:19:44.926444,Routine procurement
INV-5BC301F1,V-GOOD-03,Global Tech Solutions,Defense,29228.58,2025-10-31T09:41:26.926444,Routine procurement
INV-0B1667B0,V-GOOD-03,Global Tech Solutions,Defense,36939.23,2025-09-23T21:41:52.926444,Routine procurement
INV-8B5CEF18,V-GOOD-01,Standard Supplies Inc,Healthcare,35229.91,2025-12-13T09:47:50.926444,Routine procurement
INV-DC91C001,V-GOOD-01,Standard Supplies Inc,Infrastructure,16505.76,2025-11-30T18:10:56.926444,Routine procurement
INV-E37DCDE9,V-GOOD-03,Global Tech Solutions,Education,43121.37,2025-10-03T17:09:41.926444,Routine procurement
INV-8F91DACA,V-GOOD-02,City Power Corp,Infrastructure,18886.16,2025-11-19T01:13:38.926444,Routine procurement
INV-E70B06A2,V-GOOD-02,City Power Corp,Infrastructure,32513.99,2025-10-26T17:17:02.926444,Routine procurement
INV-15C41E0B,V-GOOD-01,Standard Supplies Inc,Transport,12768.55,2025-10-16T14:14:25.926444,Routine procurement
INV-CC9E6048,V-GOOD-02,City Power Corp,Transport,1410.37,2025-11-08T18:44:48.926444,Routine procurement
INV-96027353,V-GOOD-03,Global Tech Solutions,Transport,13823.99,2025-12-10T07:46:37.926444,Routine procurement
INV-0EDD68A4,V-GOOD-02,City Power Corp,Infrastructure,48756.48,2026-01-09T20:46:39.926444,Routine procurement
INV-4C9C821A,V-GOOD-03,Global Tech Solutions,Healthcare,31297.65,2025-08-26T22:07:35.926444,Routine procurement
INV-0D8BCFE1,V-GOOD-02,City Power Corp,Infrastructure,45822.43,2025-12-09T15:05:04.926444,Routine procurement
INV-5E6F7B12,V-GOOD-02,City Power Corp,Defense,624.55,2025-09-20T13:23:25.926444,Routine procurement
INV-56B2BC99,V-GOOD-03,Global Tech Solutions,Healthcare,48867.67,2025-10-08T11:05:07.926444,Routine procurement
INV-B83C7358,V-GOOD-01,Standard Supplies Inc,Transport,33118.81,2025-12-30T21:07:35.926444,Routine procurement
INV-7C764CAE,V-GOOD-02,City Power Corp,Healthcare,17467.97,2025-08-17T04:56:16.926444,Routine procurement
INV-CB587D9F,V-GOOD-02,City Power Corp,Education,28580.57,2025-09-01T09:17:10.926444,Routine procurement
INV-9DF1ED6D,V-GOOD-01,Standard Supplies Inc,Infrastructure,41440.65,2025-11-26T09:41:57.926444,Routine procurement
INV-699F7D21,V-GOOD-02,City Power Corp,Education,18033.85,2025-11-29T00:57:34.926444,Routine procurement
INV-C67BD5E7,V-GOOD-01,Standard Supplies Inc,Healthcare,3458.89,2025-11-05T22:03:51.926444,Routine procurement
INV-18EABBB6,V-GOOD-03,Global Tech Solutions,Education,19560.48,2025-08-22T16:32:47.926444,Routine procurement
INV-0F20AEC7,V-GOOD-03,Global Tech Solutions,Infrastructure,38497.25,2025-11-30T21:21:50.926444,Routine procurement
INV-82F693A1,V-GOOD-02,City Power Corp,Infrastructure,1431.12,2025-10-22T09:19:13.926444,Routine procurement
INV-A707F38A,V-GOOD-03,Global Tech Solutions,Education,11561.58,2025-10-12T00:42:24.926444,Routine procurement
INV-44E6572B,V-GOOD-03,Global Tech Solutions,Infrastructure,27472.8,2025-12-13T00:33:01.926444,Routine procurement
INV-CC6A65F2,V-GOOD-03,Global Tech Solutions,Transport,16662.55,2025-12-21T06:13:29.926444,Routine procurement
INV-8FBF5ABD,V-GOOD-03,Global Tech Solutions,Transport,11630.25,2025-08-07T08:05:29.926444,Routine procurement
INV-43A18EEF,V-GOOD-03,Global Tech Solutions,Infrastructure,45917.07,2025-12-08T14:55:46.926444,Routine procurement
INV-AD807A29,V-GOOD-01,Standard Supplies Inc,Transport,28393.05,2025-11-09T14:00:28.926444,Routine procurement
INV-FDF332B0,V-GOOD-02,City Power Corp,Infrastructure,32130.31,2025-08-23T05:43:13.926444,Routine procurement
INV-398C6B14,V-GOOD-02,City Power Corp,Transport,3139.21,2025-12-10T19:37:57.926444,Routine procurement
INV-C19CEF51,V-GOOD-01,Standard Supplies Inc,Infrastructure,47042.32,2025-08-04T14:52:17.926444,Routine procurement
INV-6942FB94,V-GOOD-03,Global Tech Solutions,Transport,36264.56,2025-08-21T23:04:49.926444,Routine procurement
INV-2EAA9964,V-GOOD-01,Standard Supplies Inc,Infrastructure,34847.17,2025-11-02T06:22:19.926444,Routine procurement
INV-8F944C1E,V-GOOD-03,Global Tech Solutions,Infrastructure,1336.04,2025-08-14T19:19:01.926444,Routine procurement
INV-663B6669,V-GOOD-03,Global Tech Solutions,Transport,19189.86,2025-09-23T20:28:22.926444,Routine procurement
INV-17DCE685,V-GOOD-01,Standard Supplies Inc,Transport,42281.52,2025-11-28T10:42:04.926444,Routine procurement
INV-4B7FCA5C,V-GOOD-01,Standard Supplies Inc,Education,27885.9,2025-09-18T04:48:01.926444,Routine procurement
INV-37D8D788,V-GOOD-02,City Power Corp,Education,33184.75,2025-07-27T12:58:50.926444,Routine procurement
INV-544D644D,V-GOOD-02,City Power Corp,Transport,27689.09,2025-11-29T01:40:14.926444,Routine procurement
INV-5E1539BA,V-GOOD-02,City Power Corp,Education,8581.1,2025-07-24T19:24:58.926444,Routine procurement
INV-B6C05A38,V-GOOD-01,Standard Supplies Inc,Healthcare,38058.73,2025-09-13T16:12:50.926444,Routine procurement
INV-C658E389,V-GOOD-01,Standard Supplies Inc,Defense,8886.9,2025-11-04T12:19:21.926444,Routine procurement
INV-2E7CC28C,V-GOOD-01,Standard Supplies Inc,Defense,35696.42,2025-11-19T00:05:36.926444,Routine procurement
INV-9DCEA652,V-GOOD-01,Standard Supplies Inc,Infrastructure,35634.5,2025-11-01T22:59:13.926444,Routine procurement
INV-050B4A30,V-GOOD-03,Global Tech Solutions,Healthcare,22449.24,2025-12-13T12:44:42.926444,Routine procurement
INV-5B4B15A3,V-GOOD-01,Standard Supplies Inc,Infrastructure,8444.55,2025-08-31T20:06:00.926444,Routine procurement
INV-DD29A31E,V-GOOD-02,City Power Corp,Defense,38211.11,2025-08-06T02:47:27.926444,Routine procurement
INV-AA7321FC,V-GOOD-03,Global Tech Solutions,Healthcare,15841.43,2025-09-14T01:24:46.926444,Routine procurement
INV-BB2894B8,V-GOOD-02,City Power Corp,Education,42704.89,2025-10-01T16:38:33.926444,Routine procurement
INV-D9738EDC,V-GOOD-02,City Power Corp,Defense,35765.2,2025-12-23T03:48:07.926444,Routine procurement
INV-3333EC54,V-GOOD-01,Standard Supplies Inc,Defense,4521.88,2025-08-11T16:55:18.926444,Routine procurement
INV-9F84A1BB,V-GOOD-03,Global Tech Solutions,Healthcare,6255.59,2025-10-25T14:56:34.926444,Routine procurement
INV-F211472F,V-GOOD-02,City Power Corp,Transport,17019.13,2025-07-21T07:45:45.926444,Routine procurement
INV-63816B36,V-GOOD-01,Standard Supplies Inc,Transport,22812.67,2025-09-14T21:04:37.926444,Routine procurement
INV-E7652B71,V-GOOD-02,City Power Corp,Education,48759.94,2025-09-30T16:20:39.926444,Routine procurement
INV-1EB0D042,V-GOOD-01,Standard Supplies Inc,Defense,17483.67,2025-10-29T13:40:33.926444,Routine procurement
INV-7E8327CA,V-GOOD-03,Global Tech Solutions,Defense,24963.37,2025-10-20T12:15:18.926444,Routine procurement
INV-979659B1,V-GOOD-02,City Power Corp,Infrastructure,42957.46,2025-07-17T12:53:33.926444,Routine procurement
INV-60A6303C,V-GOOD-03,Global Tech Solutions,Infrastructure,15087.59,2025-10-26T00:15:13.926444,Routine procurement
INV-4288838A,V-GOOD-01,Standard Supplies Inc,Defense,43822.16,2025-09-07T15:25:41.926444,Routine procurement
INV-6259A876,V-GOOD-03,Global Tech Solutions,Education,20738.91,2025-11-13T11:18:00.926444,Routine procurement
INV-ACBBAA72,V-GOOD-03,Global Tech Solutions,Transport,49622.74,2025-12-18T14:26:05.926444,Routine procurement
INV-7E875B9B,V-GOOD-02,City Power Corp,Transport,37186.37,2025-12-18T22:35:46.926444,Routine procurement
INV-441562F2,V-GOOD-01,Standard Supplies Inc,Healthcare,7276.59,2025-08-26T11:02:53.926444,Routine procurement
INV-9EA9B6FF,V-GOOD-03,Global Tech Solutions,Education,4853.74,2025-07-21T06:41:09.926444,Routine procurement
INV-8EE7CC7E,V-GOOD-01,Standard Supplies Inc,Defense,4901.38,2025-09-02T11:34:08.926444,Routine procurement
INV-2329E2EC,V-GOOD-02,City Power Corp,Defense,31919.17,2025-11-01T23:43:14.926444,Routine procurement
INV-8C4A587E,V-GOOD-03,Global Tech Solutions,Infrastructure,22615.44,2025-12-31T03:04:27.926444,Routine procurement
INV-F358A6DB,V-GOOD-02,City Power Corp,Transport,29509.19,2025-12-10T15:13:35.926444,Routine procurement
INV-793B4B21,V-GOOD-01,Standard Supplies Inc,Infrastructure,10278.53,2025-08-25T16:23:03.926444,Routine procurement
INV-A98DF034,V-GOOD-02,City Power Corp,Infrastructure,3277.23,2025-10-09T00:33:03.926444,Routine procurement
INV-71C67CDF,V-GOOD-03,Global Tech Solutions,Transport,47275.4,2025-08-19T07:03:23.926444,Routine procurement
INV-524A13AA,V-GOOD-03,Global Tech Solutions,Education,10266.1,2025-11-24T04:01:23.926444,Routine procurement
INV-A8579632,V-GOOD-02,City Power Corp,Transport,26465.95,2025-08-12T06:13:00.926444,Routine procurement
INV-C8101F4C,V-GOOD-01,Standard Supplies Inc,Infrastructure,23140.74,2025-11-16T16:23:19.926444,Routine procurement
INV-3097F331,V-GOOD-03,Global Tech Solutions,Infrastructure,8497.32,2025-09-07T15:16:32.926444,Routine procurement
INV-9D4329CF,V-GOOD-01,Standard Supplies Inc,Education,46523.92,2026-01-03T18:49:37.926444,Routine procurement
INV-F47DB91B,V-GOOD-03,Global Tech Solutions,Education,20990.59,2025-09-05T13:17:05.926444,Routine procurement
INV-4F50136D,V-GOOD-03,Global Tech Solutions,Infrastructure,35558.43,2025-08-05T11:39:23.926444,Routine procurement
INV-73E9BAF4,V-GOOD-03,Global Tech Solutions,Healthcare,35036.6,2025-10-09T13:58:36.926444,Routine procurement
INV-B5C08F8F,V-GOOD-02,City Power Corp,Education,23619.84,2025-10-15T00:00:51.926444,Routine procurement
INV-9E50CF63,V-GOOD-02,City Power Corp,Education,28482.5,2025-08-09T16:58:34.926444,Routine procurement
INV-CD908F96,V-GOOD-02,City Power Corp,Healthcare,24590.16,2025-12-21T22:05:40.926444,Routine procurement
INV-3A00EC29,V-GOOD-01,Standard Supplies Inc,Infrastructure,35500.41,2025-09-23T01:49:15.926444,Routine procurement
INV-F3D76830,V-GOOD-03,Global Tech Solutions,Infrastructure,47142.33,2025-07-23T23:46:09.926444,Routine procurement
INV-B86A0A2B,V-GOOD-01,Standard Supplies Inc,Education,24537.67,2025-12-02T03:47:08.926444,Routine procurement
INV-7CBDA741,V-GOOD-03,Global Tech Solutions,Infrastructure,25784.41,2026-01-02T21:58:16.926444,Routine procurement
INV-58A29652,V-GOOD-02,City Power Corp,Infrastructure,15555.1,2025-10-15T20:37:02.926444,Routine procurement
INV-0FE6AD21,V-GOOD-01,Standard Supplies Inc,Transport,41740.55,2025-09-25T10:56:36.926444,Routine procurement
INV-38C07535,V-GOOD-02,City Power Corp,Transport,43834.56,2025-10-05T06:23:43.926444,Routine procurement
INV-497BDCD4,V-GOOD-02,City Power Corp,Infrastructure,21124.96,2025-11-27T08:29:57.926444,Routine procurement
INV-58D6BEE7,V-GOOD-02,City Power Corp,Transport,35484.36,2026-01-05T22:18:08.926444,Routine procurement
INV-D17312B4,V-GOOD-02,City Power Corp,Healthcare,12219.05,2025-08-28T05:46:24.926444,Routine procurement
INV-2886CD2F,V-GOOD-01,Standard Supplies Inc,Infrastructure,47618.03,2025-07-27T13:50:41.926444,Routine procurement
INV-C0B33004,V-GOOD-02,City Power Corp,Healthcare,35058.87,2025-12-16T11:20:38.926444,Routine procurement
INV-86752AE9,V-GOOD-02,City Power Corp,Healthcare,16828.5,2025-08-03T05:31:23.926444,Routine procurement
INV-22B9A912,V-GOOD-02,City Power Corp,Transport,16863.48,2025-10-22T09:05:56.926444,Routine procurement
INV-06AEBB6D,V-GOOD-01,Standard Supplies Inc,Defense,19244.49,2025-09-18T13:07:48.926444,Routine procurement
INV-475E41A0,V-GOOD-01,Standard Supplies Inc,Healthcare,9769.31,2025-10-11T01:12:47.926444,Routine procurement
INV-3FAE5425,V-GOOD-03,Global Tech Solutions,Transport,14472.63,2025-12-22T12:47:20.926444,Routine procurement
INV-A161AA07,V-GOOD-03,Global Tech Solutions,Infrastructure,4648.21,2025-09-20T07:26:53.926444,Routine procurement
INV-FFD751E0,V-GOOD-01,Standard Supplies Inc,Infrastructure,39137.33,2026-01-09T05:49:23.926444,Routine procurement
INV-C0E81ED3,V-GOOD-02,City Power Corp,Infrastructure,8190.05,2026-01-04T11:39:34.926444,Routine procurement
INV-B28D939D,V-GOOD-02,City Power Corp,Healthcare,42816.94,2025-10-23T21:12:50.926444,Routine procurement
INV-5620A5E9,V-GOOD-01,Standard Supplies Inc,Transport,26970.52,2026-01-06T08:03:51.926444,Routine procurement
INV-771EB9F0,V-GOOD-01,Standard Supplies Inc,Healthcare,2414.87,2025-10-12T19:15:07.926444,Routine procurement
INV-2A2F7959,V-GOOD-01,Standard Supplies Inc,Education,46391.69,2025-08-21T15:01:17.926444,Routine procurement
INV-32E9DEFA,V-GOOD-03,Global Tech Solutions,Healthcare,27252.07,2026-01-07T08:12:58.926444,Routine procurement
INV-02CF1F11,V-GOOD-02,City Power Corp,Infrastructure,598.23,2025-08-08T13:39:16.926444,Routine procurement
INV-F51F4BAE,V-GOOD-02,City Power Corp,Healthcare,22299.2,2025-08-16T01:28:40.926444,Routine procurement
INV-5637ECE6,V-GOOD-01,Standard Supplies Inc,Education,4684.66,2025-08-21T01:07:12.926444,Routine procurement
